source,target,True_label,training_edge
B00005B42L,B004YTG200,0,0
B00005B5CD,B00BJF9V4Q,0,0
B00005B62T,B0002BQN6C,0,0
B00005B6U4,B002LLK5CO,0,0
B00005B6U4,B004PBI16K,0,0
B00005B6U4,B007RFW2BQ,0,0
B00005B6U7,B000066EUO,1,1
B00005B6U8,B000HCVR5I,0,1
B00005B6WL,B0050N85FE,0,0
B00GAFY852,B00005B6WL,0,0
B00005B9GQ,B004QMT9D2,0,0
B00005B9GQ,B00EOQZB4G,0,0
B00005B9GQ,B00F3RN0HK,0,0
B00005B9GQ,B00F9ZQQ8Q,0,0
B00005B9GQ,B00FB5R4L2,0,0
B00005B9GQ,B00FB5R4SA,0,0
B00005B9GQ,B00FB5R6L0,0,0
B00005B9GQ,B00JC5Y4FQ,0,1
B00005BAVW,B008MR2EGG,0,0
B00005BC23,B000070MQV,0,0
B00005BC23,B000S61NHA,0,0
B00005BC23,B001KF284U,0,0
B00005BC23,B0028BYUBO,0,0
B00005BC23,B0095CC1PQ,0,0
B00005BC23,B00E6ONJJU,0,0
B00005BC23,B00ENFYLN0,0,0
B00005BC23,B00ENFYLOO,0,0
B00005BC23,B00ENFYLRQ,0,0
B00005BC23,B00FE7F4MS,0,0
B00005BC23,B00HKMHKXG,0,0
B00005BGB2,B00062VOW0,0,0
B00005BGB2,B001111LJQ,0,0
B00005BGB2,B002FD3688,0,1
B00005BGB2,B003BYQ8N0,0,0
B00005BGB2,B00417GTVM,0,0
B00005BGB2,B004QMT9D2,0,0
B00005BGB2,B0051M6IPI,0,0
B00005BGB2,B00570MW04,0,0
B00005BGB2,B009DZGMGE,0,0
B00005BGB2,B00C7AXKZ8,0,0
B00005BGB2,B00F9ZQQ8Q,0,0
B00005BGB2,B00FB5R4L2,0,0
B00005BGB2,B00FB5R4SA,0,0
B00005BGB2,B00FB5R6L0,0,0
B0000C7GEO,B00005BHWL,0,0
B0000C7GEP,B00005BHWL,0,0
B00005BHWL,B000B5UGEO,0,0
B00005BHWL,B0019GJ744,0,0
B00005BHWL,B005IIUFYU,0,0
B00005BHWL,B00A8IZMUM,0,0
B00005BHWL,B00EPACNPQ,0,0
B00005BIGX,B002TZSLXM,0,1
B00005BIRD,B0000ALRCI,0,0
B00005BIRS,B000VYIUJS,0,0
B00005BIS1,B0002J6HV0,1,1
B00005BIS1,B0002ZUZMG,1,0
B00005BIS3,B0000950SN,0,0
B00005BIU5,B00005BIU8,1,1
B00005BIU5,B00006BN8X,1,1
B00005BIU5,B00008K2Y7,1,1
B00005BIU5,B00009EFZ5,1,1
B00005BIU5,B0000DC1TB,1,1
B00005BIU5,B00026S6KI,1,1
B00005BIU5,B000314VW4,1,0
B00005BIU5,B0006SGTR4,1,1
B00005BIU5,B0009PGWX0,1,1
B00005BIU5,B000FETCF0,1,1
B00005BIU5,B000FIQDSK,1,1
B00005BIU5,B000FNXXRE,1,1
B00005BIU5,B000FOOEQW,1,0
B00005BIU5,B000PXUOTE,1,1
B00005BIU5,B00164GB1Q,1,1
B00005BIU8,B00005BU3M,1,1
B00005BIU8,B00005BU8Q,1,1
B00005BIU8,B00005LBVS,1,1
B00005BIU8,B00006352W,1,1
B00005BIU8,B00006BN8L,1,1
B00005BIU8,B00006BN8T,1,1
B00005BIU8,B00008K2Y7,1,1
B00005BIU8,B00009EFYO,1,1
B00005BIU8,B00009EFZ5,1,1
B00005BIU8,B0000DC1TB,1,0
B00005BIU8,B000124FVW,1,1
B00005BIU8,B000266786,1,1
B00005BIU8,B0002BQQYQ,1,1
B00005BIU8,B000311Y42,1,0
B00005BIU8,B000314VVU,1,1
B00005BIU8,B000314VW4,1,0
B00005BIU8,B0006SGTR4,1,1
B00005BIU8,B0009PGWX0,1,0
B00005BIU8,B0009RAVFI,1,0
B00005BIU8,B000AQJ4AG,1,1
B000EFVAEG,B00005BIU8,0,0
B00005BIU8,B000FETCF0,1,1
B00005BIU8,B000FIQDSK,1,1
B00005BIU8,B000FOOEQW,1,1
B00005BIU8,B000HWUNXK,1,1
B00005BIU8,B000NQI666,1,1
B00005BIU8,B000PXUOTE,1,1
B000ZUXX2C,B00005BIU8,0,0
B00005BIU8,B00164GB1Q,1,1
B00005BIU8,B00F0JBJTC,1,1
B00005BL14,B0001XWNSS,0,0
B00005BL14,B000EPPI3A,0,0
B00005BL14,B0042X58XK,0,0
B00005BL14,B00762COLI,0,0
B00005BL14,B00EZ89EKU,0,1
B00005BL16,B0001XWNSS,0,1
B0001XWOIW,B00005BL16,0,1
B00005BL16,B000EQ868I,0,0
B00005BL16,B000WY20ZM,0,0
B00005BL16,B0040GDQY2,0,0
B00005BL16,B0042X58XK,0,0
B00005BL27,B00005BL28,0,1
B00005TS6G,B00005BL28,0,0
B00005BL28,B000HCVR2G,0,1
B00005BNLP,B00005LBVS,1,0
B00005NCCK,B00005BNLP,0,0
B00005BNLP,B00005NSUS,1,1
B00005BNLP,B00005NTJ0,1,1
B0000DFHYA,B00005BNLP,0,0
B00005BNLP,B00027Q6YA,1,1
B00005BNLP,B000292930,1,0
B00005BNLP,B000AQD6GE,1,1
B000QOBGSU,B00005BNLP,0,0
B000XXXIW6,B00005BNLP,0,0
B00005BU3M,B00005BU8Q,1,1
B00005BU3M,B00006BN8T,1,1
B00005BU3M,B00008K2XV,1,1
B00005BU3M,B00008K2Y7,1,1
B00005BU3M,B00009EFYO,1,1
B00005BU3M,B00009EFZ5,1,1
B00005BU3M,B0000DC1TB,1,1
B00005BU3M,B000124FVW,1,1
B00005BU3M,B0002BQQYQ,1,1
B00005BU3M,B0002BQREU,1,1
B00005BU3M,B000311Y42,1,0
B00005BU3M,B000314VVK,1,1
B00005BU3M,B000314VVU,1,1
B00005BU3M,B000314VW4,1,1
B00005BU3M,B0006SGTR4,1,1
B00005BU3M,B00070ITY2,1,1
B00005BU3M,B00083AUVI,1,1
B00083BBOS,B00005BU3M,0,0
B00005BU3M,B0009HK3ZG,1,1
B00005BU3M,B0009PGWX0,1,0
B00005BU3M,B0009RAVFI,1,1
B00005BU3M,B000AQJ4AG,1,1
B00005BU3M,B000FETCF0,1,1
B00005BU3M,B000FIQDSK,1,1
B00005BU3M,B000FMDYAQ,1,1
B00005BU3M,B000FNXXRE,1,1
B00005BU3M,B000FOOEQW,1,0
B00005BU3M,B000HWUNXK,1,1
B00005BU3M,B000NQI666,1,1
B00005BU3M,B000PXUOTE,1,1
B00005BU3M,B000R99IFC,1,0
B00005BU3M,B00164GB1Q,1,1
B00005BU7W,B00005BU7Y,1,1
B00005BU7W,B00005ME4W,1,1
B00005BU7W,B00005ME4Y,1,1
B00005BU7W,B00005Y4QD,1,1
B00005BU7W,B00006G996,1,1
B00005BU7W,B00007B77W,1,1
B00005BU7W,B00009EFYN,1,1
B0003CIWC8,B00005BU7W,0,0
B00005BU7W,B0009EQZ3S,1,0
B00005BU7W,B000ES8A7I,1,1
B00005NFW1,B00005BU7Y,0,0
B00005BU7Y,B00006G996,1,1
B00005BU7Y,B00007B77W,1,1
B00005BU7Y,B00009EFYN,1,1
B00005BU7Y,B00009EG4K,1,1
B00005BU7Y,B0000TQRDK,1,1
B00005BU7Y,B0009EQZ3S,1,1
B00005BU8Q,B00005QI54,1,1
B00005BU8Q,B0000645WE,1,1
B00005BU8Q,B00006BN8T,1,1
B00005BU8Q,B00008K2XV,1,1
B00005BU8Q,B00009EFZ5,1,1
B00005BU8Q,B0000DC1TB,1,1
B00005BU8Q,B000314VVK,1,0
B00005BU8Q,B0009HK3ZG,1,1
B00005BU8Q,B0009HKFFE,1,1
B00005BU8Q,B0009PGWX0,1,1
B00005BU8Q,B0009RAVFI,1,1
B00005BU8Q,B000BUMVN8,1,1
B00005BU8Q,B000FETCF0,1,1
B00005BU8Q,B000ICPFPU,1,1
B00005BU8Q,B000PXUOTE,1,1
B00005BU8Q,B00164GB1Q,1,1
B00005EBF2,B00005RD7F,0,0
B00005EBF2,B000067FK4,0,1
B00005EBF2,B0000D8IXJ,0,0
B00005I9O5,B005WAA22E,0,0
B00005IA4J,B0002BQMG8,0,0
B00005IA4J,B000KW2N7G,0,0
B00005IA4J,B000XHDPZ2,0,1
B00005IA4J,B0081SN1K4,0,0
B00005IB4R,B00005IB4S,0,0
B00005IB4R,B000266786,1,1
B00005IB4R,B0002667AO,0,1
B00029LN6O,B00005IB4R,1,1
B00005IB4S,B00005LBVS,1,1
B00005IB4S,B00005LBVU,1,0
B00005LINU,B00005IB4S,1,0
B00005IB4S,B00005LJDF,1,1
B00005IB4S,B00005LJEN,1,1
B00005IB4S,B00005NN16,1,1
B00005Y1NB,B00005IB4S,1,1
B00005IB4S,B00006352W,1,1
B0000639UT,B00005IB4S,1,1
B000068NNN,B00005IB4S,0,0
B000068NNP,B00005IB4S,1,1
B0000691KC,B00005IB4S,1,1
B00005IB4S,B0000691KF,1,1
B00006OAQV,B00005IB4S,0,0
B00005IB4S,B00006OAQW,1,1
B00005IB4S,B000078CON,1,1
B00005IB4S,B00007M9T1,1,1
B00008OE6K,B00005IB4S,1,1
B00009VRFD,B00005IB4S,0,0
B00009VRFK,B00005IB4S,1,1
B00005IB4S,B00009VRFR,1,1
B0001GU760,B00005IB4S,0,0
B00005IB4S,B000266786,1,1
B00005IB4S,B0002667AO,1,1
B00005IB4S,B00029BQA2,1,1
B00005IB4S,B00029LME2,1,1
B00005IB4S,B00029LN6E,1,1
B00005IB4S,B00029LN6O,1,1
B00005IB4S,B00029LN78,1,1
B0002A9VGM,B00005IB4S,0,0
B0002BQQ4Q,B00005IB4S,0,0
B0002BQREU,B00005IB4S,1,1
B0002BQRPO,B00005IB4S,1,1
B00005IB4S,B0002BQT8O,1,1
B00005IB4S,B0002J6HV0,1,0
B00005IB4S,B0002J6HWE,1,1
B00005IB4S,B0002JZP90,1,1
B00005IB4S,B0002ZUZMG,1,1
B00005IB4S,B00030GKA6,1,1
B00005IB4S,B00076IV44,1,1
B0007KVQ6U,B00005IB4S,0,1
B0007M4MJ6,B00005IB4S,0,0
B00005IB4S,B0007XOTSY,1,1
B00005IB4S,B00092P108,1,1
B00005IB4S,B0009A1X7K,1,1
B00005IB4S,B0009MF770,1,1
B00005IB4S,B0009MFHE8,1,0
B0009MFHIY,B00005IB4S,1,0
B00005IB4S,B0009MI0DI,1,0
B00005IB4S,B0009STM3O,1,0
B00005IB4S,B000AN1S4Y,1,1
B000AQD6GE,B00005IB4S,1,1
B00005IB4S,B000B642OI,1,1
B00005IB4S,B000B6JAR2,1,0
B00005IB4S,B000BCEJ5E,1,1
B00005IB4S,B000BCZ7U0,1,1
B00005IB4S,B000DIMTEY,1,1
B00005IB4S,B000EXQ2CS,1,1
B00005IB4S,B000EXS488,1,1
B000EXU9CC,B00005IB4S,0,0
B00005IB4S,B000EXW510,1,1
B00005IB4S,B000F6WS54,1,1
B000ICKLUO,B00005IB4S,1,1
B00005IB4S,B000ICPFPU,1,1
B000IMWAJO,B00005IB4S,0,0
B00005IB4S,B000IVEM5K,1,1
B000JR3GL4,B00005IB4S,1,0
B00005IB4S,B000JX5JGI,1,1
B00005IB4S,B000JX7GXM,1,1
B00005IB4S,B000M3IL9M,1,1
B00005IB4S,B000OZJWXC,1,1
B00005IB4S,B000QWAPJ8,1,1
B00005IB4S,B000R2LXSY,1,1
B00005IB4S,B000R982OU,1,1
B00005IB4S,B000R99IFC,1,1
B00005IB4S,B000R99JXI,1,1
B00005IB4S,B000R9BNO6,1,1
B00005IB4S,B000VYIUJS,1,1
B000WXB3T2,B00005IB4S,0,1
B0013MSZPQ,B00005IB4S,0,0
B00005IB4S,B0014ZLGJO,1,1
B00005IB4S,B0014ZNGCO,1,1
B0014ZOMD6,B00005IB4S,1,1
B00005IB4S,B001GAR6PU,1,1
B00005IB4S,B001UHMVRM,1,1
B00005IB4S,B001UHMVRW,1,1
B00005IB4S,B001UXTIGS,1,1
B00005IB4S,B002U0L16A,1,1
B00005IB4S,B002U0L1BU,1,1
B00005IB4S,B003476PCI,1,1
B00005IB4S,B00347IDP0,1,1
B00005IB4S,B00347IDRS,1,1
B00005IB4S,B003D24LTI,1,1
B00009VRG7,B00005IB4T,0,0
B00005IB4U,B0003CIV10,0,0
B00005IB4V,B0003CIV10,1,0
B00005IB4V,B0003CIVZG,1,0
B00005IBX2,B00006ISFS,0,1
B00009APIU,B00005IBX2,0,0
B00005IBX2,B001IDTO4Q,0,0
B00005IBX2,B00338FE7U,0,0
B00005J8D2,B0000U3LI8,0,1
B00005J8D2,B0008EWS9O,0,0
B000FM9NN8,B00005JD6L,0,0
B00005JD6L,B004GGO1JA,1,1
B00005JD6P,B00005JD6Q,1,1
B00005JD6P,B00099E4YA,1,1
B00005JD6P,B005AAWZ3K,1,1
B00005JD6P,B0070AV5FC,1,1
B00005JD6P,B007N8WETW,1,1
B00G6DYCYU,B00005JD6P,0,0
B007N8WETW,B00005JD6Q,1,1
B00005JDNQ,B00006415C,0,0
B00005JDNQ,B000PWYDB0,0,0
B00005JDNQ,B000XQMQB2,0,0
B00005JDNQ,B003VUM9XM,0,0
B00005JDNQ,B005IIUFYU,0,0
B00005JDNV,B00005LBVU,0,0
B00005JDNV,B0002RNUEY,0,0
B00005JDNV,B0006N99K8,0,0
B00005JDNV,B0009STM3O,0,0
B00005JDNV,B000AN1S4Y,0,0
B00005JDNV,B001UXTIGS,0,0
B00005JDNV,B006HBJXN6,0,0
B00005JG3V,B00009VRG4,0,0
B00005JGG6,B0007YH5LG,0,0
B00005JGG6,B000OC1ALW,0,0
B00005JGG6,B002PRIT0O,0,0
B00005JGG6,B005DM5QEK,0,0
B00005JGG6,B008MR36FE,0,0
B00005JHKB,B00006J3H3,0,1
B00005MP0D,B00005JHKC,0,0
B00005JHKC,B00005S0LQ,1,1
B00005JHKC,B00005S0LR,1,0
B00005JHKC,B00005S0M1,1,0
B00005JHKC,B00005S0M2,1,0
B00005NSJP,B00005JHKD,0,0
B00005JHKD,B000069BBI,1,1
B00009VRG4,B00005JHKD,0,0
B00005JHKD,B000227VUS,1,1
B00005JHKD,B0009F1G6S,1,1
B00005JHKH,B00006DY16,1,1
B00005JHKH,B00007LZ1L,1,1
B00005JHKH,B0002CWPZE,1,1
B000067BG7,B00005JIV4,0,0
B0000AKA80,B00005JIV4,0,0
B00005JIV4,B000G017JC,0,0
B00005JIV4,B001V9RCF0,0,0
B00005JIV4,B0093N1JJG,0,0
B00005JJER,B000292944,0,1
B00005JJER,B0019GJ744,0,0
B00005JJER,B003VUM9XM,0,0
B00005JJER,B005IIUFYU,0,0
B00005JJEU,B000064084,0,0
B00005JJEU,B00006OAQW,0,1
B00005JJEU,B000266786,0,0
B00005JJEU,B00029BQAC,0,0
B00005JJEU,B003D24LTI,0,0
B00005JJEV,B00005Y1R0,0,0
B00005JJEV,B00029BQAW,0,0
B00005Y1QY,B00005JJF3,0,0
B00008Z1CN,B00005JJF3,0,0
B00005JJF3,B00029BQA2,0,0
B00005JJF3,B000VEQMRU,0,0
B00005JJF3,B00347IDP0,0,0
B00005JJF3,B00421OL8U,0,0
B00005JJR6,B00005JJF4,1,0
B000136P6Y,B00005JJQY,0,0
B00005JJQY,B0006I74UK,0,0
B00005JJQY,B00CWLT17I,0,1
B00005JSG9,B00007E1KC,0,0
B00005JSG9,B0000A2MCH,0,0
B00005JTBU,B00079W5TI,0,0
B00005JYBY,B000EPPI3A,0,0
B00005JYBY,B001B5J2UW,0,0
B00005JYBY,B003VUM9XM,0,0
B00005JYBY,B004230DMQ,0,0
B00005JYBY,B005IIUFYU,0,0
B00005JYBY,B00A8IZMUM,0,0
B00005JYBY,B00EPACNPQ,0,0
B00005JYBY,B00EPACNUG,0,0
B00005JYC9,B0002PZWT2,0,0
B00005JYC9,B00423GESS,0,0
B00005JYC9,B007JPMZDE,0,0
B00005JYC9,B007PNZ2S0,0,0
B00005K3AS,B000065SQH,0,0
B00005K3AS,B00006AAIZ,0,0
B00005K3AT,B00005Y4QA,0,0
B00005K3AT,B00009EG1Z,0,0
B00005K3AT,B0013TO92W,0,0
B00005K9EY,B0013MSZPQ,0,0
B00005KB33,B00005LBVU,0,0
B00005KB33,B0002J6HWE,0,0
B00005KB33,B000B6JAR2,0,0
B00005KB33,B000IRX41C,0,0
B00005KB39,B000650QZS,1,1
B00005KB39,B00076IV44,1,1
B00005KB39,B001INFJ3Q,1,1
B00005KB3A,B0009A1X7K,0,0
B00005KB3C,B000083JY8,0,0
B00005KB3C,B000266786,0,0
B00029LN6E,B00005KB3C,1,1
B00005KB3C,B0006H1I7Q,0,0
B0009MFHE8,B00005KB3C,1,1
B00005KB3C,B000JX5JGI,1,1
B00005KB3C,B000QWAPJ8,0,0
B00005KB3C,B00BZYIJOO,0,0
B00005KB3J,B00005LBVS,0,0
B00005KB3J,B00005LBVU,0,0
B000078COS,B00005KB3J,0,0
B00005KB3J,B0006JJVS2,0,0
B00005KB3J,B000B642OI,0,0
B00005KB3J,B000CSRIU0,0,0
B00005KB3J,B0016A7B8C,0,0
B000CDW69S,B00005KC7K,0,0
B00005KC7K,B0027ELNYE,0,0
B00005KC7K,B00E6LIEFM,0,0
B00005KC7K,B00E6LIEFW,0,0
B00005KG34,B00009B5AS,0,0
B00005KG5D,B00005KG5U,0,1
B00005KGTI,B00005KG5F,1,1
B00005KG5F,B00006352W,1,0
B00009MK9W,B00005KG5F,0,0
B00005KG5F,B00076IV44,1,1
B00005KG5F,B000BCZ7U0,1,1
B00005KG5F,B000JX5JGI,1,1
B00005KG5F,B000R99IFC,1,0
B00005KG5F,B000VYIUJS,1,1
B00005KG5F,B0011KR286,1,1
B00005KG5M,B00005KG5P,1,1
B00005MJUT,B00005KG5M,0,0
B00005KG5M,B00006FXRO,1,1
B00005KG5M,B000BKBZY4,1,1
B00005KG5P,B00005MJUT,1,1
B00005KG5P,B00006FXRO,1,0
B000BKBZY4,B00005KG5P,0,0
B00005KG5U,B00005KG5T,0,1
B00005KG5U,B000JX5JGI,0,0
B00005KG5V,B000068VBK,1,1
B00008OE7S,B00005KG5V,0,0
B00005KG61,B00008OE7N,0,0
B00005KG61,B00008OE7R,0,0
B00005KG61,B00017X75C,0,1
B00005KG61,B0001BR9O8,0,0
B00005KG62,B00017X74S,0,1
B00006FMYK,B00005KG63,1,1
B00005KG63,B00008OE7R,0,0
B00005KG63,B00017X75C,0,0
B00005KG63,B0001BR9OI,0,0
B00005KG63,B000BL2AOW,0,0
B00005KGTJ,B00005KGTI,1,1
B00005KGTJ,B00005LBVU,0,0
B00005KGTK,B000068VAN,1,1
B00005KGTK,B000068VBQ,1,1
B00005KGTK,B00007LV6W,1,1
B00005KGTX,B00005KGU1,0,0
B00005KGTX,B000292944,0,0
B00005KGTX,B001B5J2UW,0,0
B00005KGTX,B003VUM9XM,0,0
B00005KGTX,B005IIUFYU,0,0
B00005KGU0,B00005KGU1,1,0
B00005KJJ2,B0002BQMG8,0,0
B00005KJJ2,B0081SN1K4,0,0
B00005KJJ2,B00B1N7XDW,0,0
B00005LA8Y,B00005LA90,0,0
B00005LAEJ,B0016PWO3O,0,0
B00005LAEJ,B003DU34Y8,0,1
B00005LBVQ,B00005LBVS,1,1
B00005LBVQ,B00005LBVU,1,1
B00005LBVQ,B00005NSUS,1,1
B00006484P,B00005LBVQ,1,1
B0000691KC,B00005LBVQ,1,1
B00005LBVQ,B0000691KF,1,0
B00009VRFD,B00005LBVQ,0,0
B00028B2S4,B00005LBVQ,1,1
B00005LBVQ,B0002BQMYA,1,1
B00005LBVQ,B0002J6HWE,1,1
B00005LBVQ,B00030GK6A,1,1
B00005LBVQ,B00030GKA6,1,1
B00005LBVQ,B0009A1X7K,1,1
B00005LBVQ,B0009MF770,1,1
B0009MF79S,B00005LBVQ,0,0
B00005LBVQ,B0009N5FBW,1,0
B00005LBVQ,B000AQD6GE,1,1
B00005LBVQ,B000R9BNO6,1,1
B00005LBVQ,B000TR6P6W,1,1
B00005LBVQ,B000VYIUJS,1,1
B00005LBVQ,B000WHQX4I,1,1
B002LEVAX4,B00005LBVQ,0,0
B00005LBVR,B00006K118,1,1
B00005LBVR,B00009VRG1,1,1
B00005LBVR,B000125Q4M,1,1
B00005LBVR,B0007IQG44,1,0
B00005LBVR,B000EBFPZ0,1,1
B00005LBVU,B00005LBVS,1,1
B00005LJEN,B00005LBVS,1,1
B00005NCCK,B00005LBVS,1,1
B00005NSUS,B00005LBVS,1,1
B00005LBVS,B00005NTJ0,1,1
B00005V3SY,B00005LBVS,0,0
B000068NNQ,B00005LBVS,0,0
B00005LBVS,B00008OE55,1,1
B00009VRFD,B00005LBVS,0,0
B00009WE4O,B00005LBVS,1,1
B00005LBVS,B000266786,1,1
B00027Q6YA,B00005LBVS,1,1
B000287MLK,B00005LBVS,0,0
B00005LBVS,B00028B2S4,1,1
B00029LN78,B00005LBVS,1,1
B00029SRB8,B00005LBVS,1,1
B00029SRBI,B00005LBVS,0,0
B00005LBVS,B0002BQM9A,1,1
B0002BQN8K,B00005LBVS,1,0
B0002BQS8A,B00005LBVS,1,1
B00005LBVS,B0002BQT8O,1,0
B00005LBVS,B0002CU1W8,1,0
B00005LBVS,B0002CU24U,1,0
B0002CWPYU,B00005LBVS,1,1
B0002DRISW,B00005LBVS,0,0
B0002J6HV0,B00005LBVS,1,1
B00005LBVS,B0002J6HWE,1,1
B0002JZP90,B00005LBVS,1,1
B0002YAF7M,B00005LBVS,1,1
B00005LBVS,B0002YAO78,1,0
B0002ZUZN0,B00005LBVS,1,1
B00030GKA6,B00005LBVS,1,1
B0005MYHMU,B00005LBVS,0,0
B00005LBVS,B0005MYJ0A,1,1
B00005LBVS,B00063E8AO,1,1
B0006N99K8,B00005LBVS,1,1
B0006ZZW5W,B00005LBVS,0,1
B00076IV44,B00005LBVS,1,0
B0008GMXVA,B00005LBVS,1,1
B00005LBVS,B0009A1X7K,1,1
B0009HL1SE,B00005LBVS,0,0
B0009HMM3C,B00005LBVS,0,0
B0009J8WZC,B00005LBVS,1,0
B00005LBVS,B0009MF6LC,1,1
B0009MF770,B00005LBVS,1,0
B00005LBVS,B0009MI0DI,1,1
B0009N5FBW,B00005LBVS,1,1
B000AQD6GE,B00005LBVS,1,1
B000B642OI,B00005LBVS,1,1
B000B6AIUU,B00005LBVS,0,0
B000BUOSD4,B00005LBVS,1,1
B000BYM5SU,B00005LBVS,0,0
B000EFZKPQ,B00005LBVS,1,0
B000EXQ2CS,B00005LBVS,1,1
B000EXS46K,B00005LBVS,0,0
B000F6WS54,B00005LBVS,1,1
B000GF3CBI,B00005LBVS,0,1
B00005LBVS,B000IVEM5K,1,1
B000M3IL9M,B00005LBVS,1,1
B000R982OU,B00005LBVS,1,1
B00005LBVS,B000R99IFC,1,0
B000R99JXI,B00005LBVS,1,1
B000R9BNO6,B00005LBVS,1,0
B000XXXIW6,B00005LBVS,0,0
B0014ZNGCO,B00005LBVS,1,1
B0014ZOMD6,B00005LBVS,1,1
B001ENOVP2,B00005LBVS,1,1
B001TF0A3W,B00005LBVS,0,0
B00005LBVS,B001UXTIGS,1,1
B002CMU6YE,B00005LBVS,1,1
B00005LBVS,B002CMU748,1,1
B002R33QE0,B00005LBVS,0,1
B00005LBVS,B002U0L1BU,1,1
B002XOKD76,B00005LBVS,0,0
B00347IDP0,B00005LBVS,1,1
B004H45MVM,B00005LBVS,1,1
B004PYFASY,B00005LBVS,1,0
B00005LBVS,B004PYH7X0,1,1
B009TDL7CE,B00005LBVS,0,0
B00005LBVU,B00005LBVT,1,1
B00005LBVT,B00006RUZU,1,1
B00008OE50,B00005LBVT,0,0
B000287MLK,B00005LBVT,0,0
B00028B2RA,B00005LBVT,0,0
B00005LBVT,B00028B2S4,1,0
B00005LBVT,B0002ZUZN0,1,1
B0006ZZW5W,B00005LBVT,0,0
B00005LBVT,B0009MI0DI,1,1
B004PYH848,B00005LBVT,0,0
B00005LBVU,B00005LJEN,1,1
B00005NCCK,B00005LBVU,0,0
B00005LBVU,B00005NN16,1,1
B00005LBVU,B00005NN17,1,1
B00005NTJ0,B00005LBVU,1,1
B00005LBVU,B00006352W,1,1
B0000639UV,B00005LBVU,0,0
B00005LBVU,B00006407U,1,1
B000068NNQ,B00005LBVU,0,0
B0000691KC,B00005LBVU,1,1
B0000691KG,B00005LBVU,0,0
B00006GXBZ,B00005LBVU,0,1
B00006OAQW,B00005LBVU,1,1
B00005LBVU,B00006RUZU,1,1
B00007M9T1,B00005LBVU,1,1
B000083XL0,B00005LBVU,0,1
B00008IO6M,B00005LBVU,0,1
B00008IOWY,B00005LBVU,0,0
B00008OE50,B00005LBVU,0,1
B00005LBVU,B00008OE55,1,1
B00005LBVU,B0000950SM,1,1
B00009VRFD,B00005LBVU,0,1
B00009VRFK,B00005LBVU,1,1
B00005LBVU,B00009VRFR,1,1
B00009VRG5,B00005LBVU,1,1
B00009VRG7,B00005LBVU,0,0
B0000CDZUZ,B00005LBVU,0,0
B0000CEM5O,B00005LBVU,1,1
B0000DBYKM,B00005LBVU,1,1
B0000DBYKR,B00005LBVU,1,1
B0001ZJRXU,B00005LBVU,1,0
B00005LBVU,B000266786,1,1
B000287MLK,B00005LBVU,0,0
B00028B2RA,B00005LBVU,1,1
B00005LBVU,B00028B2S4,1,1
B00005LBVU,B00029LN78,1,1
B00005LBVU,B00029SRB8,1,0
B00029SRBI,B00005LBVU,0,0
B0002BQM9A,B00005LBVU,0,1
B0002BQMYK,B00005LBVU,0,1
B0002BQN8K,B00005LBVU,0,0
B0002BQQ4Q,B00005LBVU,0,0
B0002BQS8A,B00005LBVU,1,1
B0002BQT8O,B00005LBVU,1,1
B0002CU24U,B00005LBVU,1,1
B00005LBVU,B0002J6HV0,1,1
B00005LBVU,B0002J6HWE,1,1
B00005LBVU,B0002JZP90,1,1
B0002RNUEY,B00005LBVU,0,0
B00005LBVU,B0002ZUZMG,1,0
B00005LBVU,B0002ZUZN0,1,0
B00030GKA6,B00005LBVU,1,1
B00068M52W,B00005LBVU,1,1
B0006I0WPY,B00005LBVU,0,0
B0006N99K8,B00005LBVU,1,1
B0006ZZW5W,B00005LBVU,0,0
B00005LBVU,B00076IV44,1,0
B00076YWII,B00005LBVU,1,1
B0007IQG9O,B00005LBVU,1,1
B0008GMXVA,B00005LBVU,0,0
B00092P108,B00005LBVU,1,0
B00005LBVU,B0009A1X7K,1,1
B0009HL1SE,B00005LBVU,0,0
B0009HMM3C,B00005LBVU,0,0
B0009MF6LC,B00005LBVU,0,0
B00005LBVU,B0009MF770,1,1
B00005LBVU,B0009MI0DI,1,1
B00005LBVU,B0009STM3O,1,1
B0009STM3Y,B00005LBVU,0,1
B000AAYB00,B00005LBVU,0,0
B000AAYB1Y,B00005LBVU,0,0
B00005LBVU,B000AQD6GE,1,1
B000B0LGQG,B00005LBVU,0,0
B00005LBVU,B000B642OI,1,1
B000B6JAR2,B00005LBVU,1,1
B000B8FZ0Q,B00005LBVU,1,1
B000BCEJ5E,B00005LBVU,1,0
B000BFRCJG,B00005LBVU,1,0
B000BUOSD4,B00005LBVU,1,1
B000DIMTEY,B00005LBVU,1,1
B00005LBVU,B000EFZKPQ,1,1
B000EGMAK8,B00005LBVU,0,0
B00005LBVU,B000EXQ2CS,1,0
B000EXU9CC,B00005LBVU,0,0
B00005LBVU,B000F6WS54,1,0
B000HLRAWI,B00005LBVU,0,0
B000ICKLUO,B00005LBVU,0,0
B00005LBVU,B000IRX41C,1,1
B000ITS9I8,B00005LBVU,0,0
B00005LBVU,B000IVEM5K,1,1
B00005LBVU,B000JX5JGI,1,1
B00005LBVU,B000JX7GXM,1,0
B000JZ4H8W,B00005LBVU,0,0
B000KE47GY,B00005LBVU,0,0
B00005LBVU,B000M3IL9M,1,1
B000M8PVVS,B00005LBVU,1,1
B000PXUOTE,B00005LBVU,1,1
